date_id,date,day,month,year
22644,2081-12-29,29,12,2081
22645,2081-12-30,30,12,2081
22646,2081-12-31,31,12,2081
22647,2082-01-01,1,1,2082
22648,2082-01-02,2,1,2082
22649,2082-01-03,3,1,2082
22650,2082-01-04,4,1,2082
22651,2082-01-05,5,1,2082
22652,2082-01-06,6,1,2082
22653,2082-01-07,7,1,2082
22654,2082-01-08,8,1,2082
22655,2082-01-09,9,1,2082
22656,2082-01-10,10,1,2082
22657,2082-01-11,11,1,2082
22658,2082-01-12,12,1,2082
22659,2082-01-13,13,1,2082
22660,2082-01-14,14,1,2082
22661,2082-01-15,15,1,2082
22662,2082-01-16,16,1,2082
22663,2082-01-17,17,1,2082
22664,2082-01-18,18,1,2082
22665,2082-01-19,19,1,2082
22666,2082-01-20,20,1,2082
22667,2082-01-21,21,1,2082
22668,2082-01-22,22,1,2082
22669,2082-01-23,23,1,2082
22670,2082-01-24,24,1,2082
22671,2082-01-25,25,1,2082
22672,2082-01-26,26,1,2082
22673,2082-01-27,27,1,2082
22674,2082-01-28,28,1,2082
22675,2082-01-29,29,1,2082
22676,2082-01-30,30,1,2082
22677,2082-01-31,31,1,2082
22678,2082-02-01,1,2,2082
22679,2082-02-02,2,2,2082
22680,2082-02-03,3,2,2082
22681,2082-02-04,4,2,2082
22682,2082-02-05,5,2,2082
22683,2082-02-06,6,2,2082
22684,2082-02-07,7,2,2082
22685,2082-02-08,8,2,2082
22686,2082-02-09,9,2,2082
22687,2082-02-10,10,2,2082
22688,2082-02-11,11,2,2082
22689,2082-02-12,12,2,2082
22690,2082-02-13,13,2,2082
22691,2082-02-14,14,2,2082
22692,2082-02-15,15,2,2082
22693,2082-02-16,16,2,2082
22694,2082-02-17,17,2,2082
22695,2082-02-18,18,2,2082
22696,2082-02-19,19,2,2082
22697,2082-02-20,20,2,2082
22698,2082-02-21,21,2,2082
22699,2082-02-22,22,2,2082
22700,2082-02-23,23,2,2082
22701,2082-02-24,24,2,2082
22702,2082-02-25,25,2,2082
22703,2082-02-26,26,2,2082
22704,2082-02-27,27,2,2082
22705,2082-02-28,28,2,2082
22706,2082-03-01,1,3,2082
22707,2082-03-02,2,3,2082
22708,2082-03-03,3,3,2082
22709,2082-03-04,4,3,2082
22710,2082-03-05,5,3,2082
22711,2082-03-06,6,3,2082
22712,2082-03-07,7,3,2082
22713,2082-03-08,8,3,2082
22714,2082-03-09,9,3,2082
22715,2082-03-10,10,3,2082
22716,2082-03-11,11,3,2082
22717,2082-03-12,12,3,2082
22718,2082-03-13,13,3,2082
22719,2082-03-14,14,3,2082
22720,2082-03-15,15,3,2082
22721,2082-03-16,16,3,2082
22722,2082-03-17,17,3,2082
22723,2082-03-18,18,3,2082
22724,2082-03-19,19,3,2082
22725,2082-03-20,20,3,2082
22726,2082-03-21,21,3,2082
22727,2082-03-22,22,3,2082
22728,2082-03-23,23,3,2082
22729,2082-03-24,24,3,2082
22730,2082-03-25,25,3,2082
22731,2082-03-26,26,3,2082
22732,2082-03-27,27,3,2082
22733,2082-03-28,28,3,2082
22734,2082-03-29,29,3,2082
22735,2082-03-30,30,3,2082
22736,2082-03-31,31,3,2082
22737,2082-04-01,1,4,2082
22738,2082-04-02,2,4,2082
22739,2082-04-03,3,4,2082
22740,2082-04-04,4,4,2082
22741,2082-04-05,5,4,2082
22742,2082-04-06,6,4,2082
22743,2082-04-07,7,4,2082
22744,2082-04-08,8,4,2082
22745,2082-04-09,9,4,2082
22746,2082-04-10,10,4,2082
22747,2082-04-11,11,4,2082
22748,2082-04-12,12,4,2082
22749,2082-04-13,13,4,2082
22750,2082-04-14,14,4,2082
22751,2082-04-15,15,4,2082
22752,2082-04-16,16,4,2082
22753,2082-04-17,17,4,2082
22754,2082-04-18,18,4,2082
22755,2082-04-19,19,4,2082
22756,2082-04-20,20,4,2082
22757,2082-04-21,21,4,2082
22758,2082-04-22,22,4,2082
22759,2082-04-23,23,4,2082
22760,2082-04-24,24,4,2082
22761,2082-04-25,25,4,2082
22762,2082-04-26,26,4,2082
22763,2082-04-27,27,4,2082
22764,2082-04-28,28,4,2082
22765,2082-04-29,29,4,2082
22766,2082-04-30,30,4,2082
22767,2082-05-01,1,5,2082
22768,2082-05-02,2,5,2082
22769,2082-05-03,3,5,2082
22770,2082-05-04,4,5,2082
22771,2082-05-05,5,5,2082
22772,2082-05-06,6,5,2082
22773,2082-05-07,7,5,2082
22774,2082-05-08,8,5,2082
22775,2082-05-09,9,5,2082
22776,2082-05-10,10,5,2082
22777,2082-05-11,11,5,2082
22778,2082-05-12,12,5,2082
22779,2082-05-13,13,5,2082
22780,2082-05-14,14,5,2082
22781,2082-05-15,15,5,2082
22782,2082-05-16,16,5,2082
22783,2082-05-17,17,5,2082
22784,2082-05-18,18,5,2082
22785,2082-05-19,19,5,2082
22786,2082-05-20,20,5,2082
22787,2082-05-21,21,5,2082
22788,2082-05-22,22,5,2082
22789,2082-05-23,23,5,2082
22790,2082-05-24,24,5,2082
22791,2082-05-25,25,5,2082
22792,2082-05-26,26,5,2082
22793,2082-05-27,27,5,2082
22794,2082-05-28,28,5,2082
22795,2082-05-29,29,5,2082
22796,2082-05-30,30,5,2082
22797,2082-05-31,31,5,2082
22798,2082-06-01,1,6,2082
22799,2082-06-02,2,6,2082
22800,2082-06-03,3,6,2082
22801,2082-06-04,4,6,2082
22802,2082-06-05,5,6,2082
22803,2082-06-06,6,6,2082
22804,2082-06-07,7,6,2082
22805,2082-06-08,8,6,2082
22806,2082-06-09,9,6,2082
22807,2082-06-10,10,6,2082
22808,2082-06-11,11,6,2082
22809,2082-06-12,12,6,2082
22810,2082-06-13,13,6,2082
22811,2082-06-14,14,6,2082
22812,2082-06-15,15,6,2082
22813,2082-06-16,16,6,2082
22814,2082-06-17,17,6,2082
22815,2082-06-18,18,6,2082
22816,2082-06-19,19,6,2082
22817,2082-06-20,20,6,2082
22818,2082-06-21,21,6,2082
22819,2082-06-22,22,6,2082
22820,2082-06-23,23,6,2082
22821,2082-06-24,24,6,2082
22822,2082-06-25,25,6,2082
22823,2082-06-26,26,6,2082
22824,2082-06-27,27,6,2082
22825,2082-06-28,28,6,2082
22826,2082-06-29,29,6,2082
22827,2082-06-30,30,6,2082
22828,2082-07-01,1,7,2082
22829,2082-07-02,2,7,2082
22830,2082-07-03,3,7,2082
22831,2082-07-04,4,7,2082
22832,2082-07-05,5,7,2082
22833,2082-07-06,6,7,2082
22834,2082-07-07,7,7,2082
22835,2082-07-08,8,7,2082
22836,2082-07-09,9,7,2082
22837,2082-07-10,10,7,2082
22838,2082-07-11,11,7,2082
22839,2082-07-12,12,7,2082
22840,2082-07-13,13,7,2082
22841,2082-07-14,14,7,2082
22842,2082-07-15,15,7,2082
22843,2082-07-16,16,7,2082
22844,2082-07-17,17,7,2082
22845,2082-07-18,18,7,2082
22846,2082-07-19,19,7,2082
22847,2082-07-20,20,7,2082
22848,2082-07-21,21,7,2082
22849,2082-07-22,22,7,2082
22850,2082-07-23,23,7,2082
22851,2082-07-24,24,7,2082
22852,2082-07-25,25,7,2082
22853,2082-07-26,26,7,2082
22854,2082-07-27,27,7,2082
22855,2082-07-28,28,7,2082
22856,2082-07-29,29,7,2082
22857,2082-07-30,30,7,2082
22858,2082-07-31,31,7,2082
22859,2082-08-01,1,8,2082
22860,2082-08-02,2,8,2082
22861,2082-08-03,3,8,2082
22862,2082-08-04,4,8,2082
22863,2082-08-05,5,8,2082
22864,2082-08-06,6,8,2082
22865,2082-08-07,7,8,2082
22866,2082-08-08,8,8,2082
22867,2082-08-09,9,8,2082
22868,2082-08-10,10,8,2082
22869,2082-08-11,11,8,2082
22870,2082-08-12,12,8,2082
22871,2082-08-13,13,8,2082
22872,2082-08-14,14,8,2082
22873,2082-08-15,15,8,2082
22874,2082-08-16,16,8,2082
22875,2082-08-17,17,8,2082
22876,2082-08-18,18,8,2082
22877,2082-08-19,19,8,2082
22878,2082-08-20,20,8,2082
22879,2082-08-21,21,8,2082
22880,2082-08-22,22,8,2082
22881,2082-08-23,23,8,2082
22882,2082-08-24,24,8,2082
22883,2082-08-25,25,8,2082
22884,2082-08-26,26,8,2082
22885,2082-08-27,27,8,2082
22886,2082-08-28,28,8,2082
22887,2082-08-29,29,8,2082
22888,2082-08-30,30,8,2082
22889,2082-08-31,31,8,2082
22890,2082-09-01,1,9,2082
22891,2082-09-02,2,9,2082
22892,2082-09-03,3,9,2082
22893,2082-09-04,4,9,2082
22894,2082-09-05,5,9,2082
22895,2082-09-06,6,9,2082
22896,2082-09-07,7,9,2082
22897,2082-09-08,8,9,2082
22898,2082-09-09,9,9,2082
22899,2082-09-10,10,9,2082
22900,2082-09-11,11,9,2082
22901,2082-09-12,12,9,2082
22902,2082-09-13,13,9,2082
22903,2082-09-14,14,9,2082
22904,2082-09-15,15,9,2082
22905,2082-09-16,16,9,2082
22906,2082-09-17,17,9,2082
22907,2082-09-18,18,9,2082
22908,2082-09-19,19,9,2082
22909,2082-09-20,20,9,2082
22910,2082-09-21,21,9,2082
22911,2082-09-22,22,9,2082
22912,2082-09-23,23,9,2082
22913,2082-09-24,24,9,2082
22914,2082-09-25,25,9,2082
22915,2082-09-26,26,9,2082
22916,2082-09-27,27,9,2082
22917,2082-09-28,28,9,2082
22918,2082-09-29,29,9,2082
22919,2082-09-30,30,9,2082
22920,2082-10-01,1,10,2082
22921,2082-10-02,2,10,2082
22922,2082-10-03,3,10,2082
22923,2082-10-04,4,10,2082
22924,2082-10-05,5,10,2082
22925,2082-10-06,6,10,2082
22926,2082-10-07,7,10,2082
22927,2082-10-08,8,10,2082
22928,2082-10-09,9,10,2082
22929,2082-10-10,10,10,2082
22930,2082-10-11,11,10,2082
22931,2082-10-12,12,10,2082
22932,2082-10-13,13,10,2082
22933,2082-10-14,14,10,2082
22934,2082-10-15,15,10,2082
22935,2082-10-16,16,10,2082
22936,2082-10-17,17,10,2082
22937,2082-10-18,18,10,2082
22938,2082-10-19,19,10,2082
22939,2082-10-20,20,10,2082
22940,2082-10-21,21,10,2082
22941,2082-10-22,22,10,2082
22942,2082-10-23,23,10,2082
22943,2082-10-24,24,10,2082
22944,2082-10-25,25,10,2082
22945,2082-10-26,26,10,2082
22946,2082-10-27,27,10,2082
22947,2082-10-28,28,10,2082
22948,2082-10-29,29,10,2082
22949,2082-10-30,30,10,2082
22950,2082-10-31,31,10,2082
22951,2082-11-01,1,11,2082
22952,2082-11-02,2,11,2082
22953,2082-11-03,3,11,2082
22954,2082-11-04,4,11,2082
22955,2082-11-05,5,11,2082
22956,2082-11-06,6,11,2082
22957,2082-11-07,7,11,2082
22958,2082-11-08,8,11,2082
22959,2082-11-09,9,11,2082
22960,2082-11-10,10,11,2082
22961,2082-11-11,11,11,2082
22962,2082-11-12,12,11,2082
22963,2082-11-13,13,11,2082
22964,2082-11-14,14,11,2082
22965,2082-11-15,15,11,2082
22966,2082-11-16,16,11,2082
22967,2082-11-17,17,11,2082
22968,2082-11-18,18,11,2082
22969,2082-11-19,19,11,2082
22970,2082-11-20,20,11,2082
22971,2082-11-21,21,11,2082
22972,2082-11-22,22,11,2082
22973,2082-11-23,23,11,2082
22974,2082-11-24,24,11,2082
22975,2082-11-25,25,11,2082
22976,2082-11-26,26,11,2082
22977,2082-11-27,27,11,2082
22978,2082-11-28,28,11,2082
22979,2082-11-29,29,11,2082
22980,2082-11-30,30,11,2082
22981,2082-12-01,1,12,2082
22982,2082-12-02,2,12,2082
22983,2082-12-03,3,12,2082
22984,2082-12-04,4,12,2082
22985,2082-12-05,5,12,2082
22986,2082-12-06,6,12,2082
22987,2082-12-07,7,12,2082
22988,2082-12-08,8,12,2082
22989,2082-12-09,9,12,2082
22990,2082-12-10,10,12,2082
22991,2082-12-11,11,12,2082
22992,2082-12-12,12,12,2082
22993,2082-12-13,13,12,2082
22994,2082-12-14,14,12,2082
22995,2082-12-15,15,12,2082
22996,2082-12-16,16,12,2082
22997,2082-12-17,17,12,2082
22998,2082-12-18,18,12,2082
22999,2082-12-19,19,12,2082
23000,2082-12-20,20,12,2082
23001,2082-12-21,21,12,2082
23002,2082-12-22,22,12,2082
23003,2082-12-23,23,12,2082
23004,2082-12-24,24,12,2082
23005,2082-12-25,25,12,2082
23006,2082-12-26,26,12,2082
23007,2082-12-27,27,12,2082
23008,2082-12-28,28,12,2082
23009,2082-12-29,29,12,2082
23010,2082-12-30,30,12,2082
23011,2082-12-31,31,12,2082
23012,2083-01-01,1,1,2083
23013,2083-01-02,2,1,2083
23014,2083-01-03,3,1,2083
23015,2083-01-04,4,1,2083
23016,2083-01-05,5,1,2083
23017,2083-01-06,6,1,2083
23018,2083-01-07,7,1,2083
23019,2083-01-08,8,1,2083
23020,2083-01-09,9,1,2083
23021,2083-01-10,10,1,2083
23022,2083-01-11,11,1,2083
23023,2083-01-12,12,1,2083
23024,2083-01-13,13,1,2083
23025,2083-01-14,14,1,2083
23026,2083-01-15,15,1,2083
23027,2083-01-16,16,1,2083
23028,2083-01-17,17,1,2083
23029,2083-01-18,18,1,2083
23030,2083-01-19,19,1,2083
23031,2083-01-20,20,1,2083
23032,2083-01-21,21,1,2083
23033,2083-01-22,22,1,2083
23034,2083-01-23,23,1,2083
23035,2083-01-24,24,1,2083
23036,2083-01-25,25,1,2083
23037,2083-01-26,26,1,2083
23038,2083-01-27,27,1,2083
23039,2083-01-28,28,1,2083
23040,2083-01-29,29,1,2083
23041,2083-01-30,30,1,2083
23042,2083-01-31,31,1,2083
23043,2083-02-01,1,2,2083
23044,2083-02-02,2,2,2083
23045,2083-02-03,3,2,2083
23046,2083-02-04,4,2,2083
23047,2083-02-05,5,2,2083
23048,2083-02-06,6,2,2083
23049,2083-02-07,7,2,2083
23050,2083-02-08,8,2,2083
23051,2083-02-09,9,2,2083
23052,2083-02-10,10,2,2083
23053,2083-02-11,11,2,2083
23054,2083-02-12,12,2,2083
23055,2083-02-13,13,2,2083
23056,2083-02-14,14,2,2083
23057,2083-02-15,15,2,2083
23058,2083-02-16,16,2,2083
23059,2083-02-17,17,2,2083
23060,2083-02-18,18,2,2083
23061,2083-02-19,19,2,2083
23062,2083-02-20,20,2,2083
23063,2083-02-21,21,2,2083
23064,2083-02-22,22,2,2083
23065,2083-02-23,23,2,2083
23066,2083-02-24,24,2,2083
23067,2083-02-25,25,2,2083
23068,2083-02-26,26,2,2083
23069,2083-02-27,27,2,2083
23070,2083-02-28,28,2,2083
23071,2083-03-01,1,3,2083
23072,2083-03-02,2,3,2083
23073,2083-03-03,3,3,2083
23074,2083-03-04,4,3,2083
23075,2083-03-05,5,3,2083
23076,2083-03-06,6,3,2083
23077,2083-03-07,7,3,2083
23078,2083-03-08,8,3,2083
23079,2083-03-09,9,3,2083
23080,2083-03-10,10,3,2083
23081,2083-03-11,11,3,2083
23082,2083-03-12,12,3,2083
23083,2083-03-13,13,3,2083
23084,2083-03-14,14,3,2083
23085,2083-03-15,15,3,2083
23086,2083-03-16,16,3,2083
23087,2083-03-17,17,3,2083
23088,2083-03-18,18,3,2083
23089,2083-03-19,19,3,2083
23090,2083-03-20,20,3,2083
23091,2083-03-21,21,3,2083
23092,2083-03-22,22,3,2083
23093,2083-03-23,23,3,2083
23094,2083-03-24,24,3,2083
23095,2083-03-25,25,3,2083
23096,2083-03-26,26,3,2083
23097,2083-03-27,27,3,2083
23098,2083-03-28,28,3,2083
23099,2083-03-29,29,3,2083
23100,2083-03-30,30,3,2083
23101,2083-03-31,31,3,2083
23102,2083-04-01,1,4,2083
23103,2083-04-02,2,4,2083
23104,2083-04-03,3,4,2083
23105,2083-04-04,4,4,2083
23106,2083-04-05,5,4,2083
23107,2083-04-06,6,4,2083
23108,2083-04-07,7,4,2083
23109,2083-04-08,8,4,2083
23110,2083-04-09,9,4,2083
23111,2083-04-10,10,4,2083
23112,2083-04-11,11,4,2083
23113,2083-04-12,12,4,2083
23114,2083-04-13,13,4,2083
23115,2083-04-14,14,4,2083
23116,2083-04-15,15,4,2083
23117,2083-04-16,16,4,2083
23118,2083-04-17,17,4,2083
23119,2083-04-18,18,4,2083
23120,2083-04-19,19,4,2083
23121,2083-04-20,20,4,2083
23122,2083-04-21,21,4,2083
23123,2083-04-22,22,4,2083
23124,2083-04-23,23,4,2083
23125,2083-04-24,24,4,2083
23126,2083-04-25,25,4,2083
23127,2083-04-26,26,4,2083
23128,2083-04-27,27,4,2083
23129,2083-04-28,28,4,2083
23130,2083-04-29,29,4,2083
23131,2083-04-30,30,4,2083
23132,2083-05-01,1,5,2083
23133,2083-05-02,2,5,2083
23134,2083-05-03,3,5,2083
23135,2083-05-04,4,5,2083
23136,2083-05-05,5,5,2083
23137,2083-05-06,6,5,2083
23138,2083-05-07,7,5,2083
23139,2083-05-08,8,5,2083
23140,2083-05-09,9,5,2083
23141,2083-05-10,10,5,2083
23142,2083-05-11,11,5,2083
23143,2083-05-12,12,5,2083
23144,2083-05-13,13,5,2083
23145,2083-05-14,14,5,2083
23146,2083-05-15,15,5,2083
23147,2083-05-16,16,5,2083
23148,2083-05-17,17,5,2083
23149,2083-05-18,18,5,2083
23150,2083-05-19,19,5,2083
23151,2083-05-20,20,5,2083
23152,2083-05-21,21,5,2083
23153,2083-05-22,22,5,2083
23154,2083-05-23,23,5,2083
23155,2083-05-24,24,5,2083
23156,2083-05-25,25,5,2083
23157,2083-05-26,26,5,2083
23158,2083-05-27,27,5,2083
23159,2083-05-28,28,5,2083
23160,2083-05-29,29,5,2083
23161,2083-05-30,30,5,2083
23162,2083-05-31,31,5,2083
23163,2083-06-01,1,6,2083
23164,2083-06-02,2,6,2083
23165,2083-06-03,3,6,2083
23166,2083-06-04,4,6,2083
23167,2083-06-05,5,6,2083
23168,2083-06-06,6,6,2083
23169,2083-06-07,7,6,2083
23170,2083-06-08,8,6,2083
23171,2083-06-09,9,6,2083
23172,2083-06-10,10,6,2083
23173,2083-06-11,11,6,2083
23174,2083-06-12,12,6,2083
23175,2083-06-13,13,6,2083
23176,2083-06-14,14,6,2083
23177,2083-06-15,15,6,2083
23178,2083-06-16,16,6,2083
23179,2083-06-17,17,6,2083
23180,2083-06-18,18,6,2083
23181,2083-06-19,19,6,2083
23182,2083-06-20,20,6,2083
23183,2083-06-21,21,6,2083
23184,2083-06-22,22,6,2083
23185,2083-06-23,23,6,2083
23186,2083-06-24,24,6,2083
23187,2083-06-25,25,6,2083
23188,2083-06-26,26,6,2083
23189,2083-06-27,27,6,2083
23190,2083-06-28,28,6,2083
23191,2083-06-29,29,6,2083
23192,2083-06-30,30,6,2083
23193,2083-07-01,1,7,2083
23194,2083-07-02,2,7,2083
23195,2083-07-03,3,7,2083
23196,2083-07-04,4,7,2083
23197,2083-07-05,5,7,2083
23198,2083-07-06,6,7,2083
23199,2083-07-07,7,7,2083
23200,2083-07-08,8,7,2083
23201,2083-07-09,9,7,2083
23202,2083-07-10,10,7,2083
23203,2083-07-11,11,7,2083
23204,2083-07-12,12,7,2083
23205,2083-07-13,13,7,2083
23206,2083-07-14,14,7,2083
23207,2083-07-15,15,7,2083
23208,2083-07-16,16,7,2083
23209,2083-07-17,17,7,2083
23210,2083-07-18,18,7,2083
23211,2083-07-19,19,7,2083
23212,2083-07-20,20,7,2083
23213,2083-07-21,21,7,2083
23214,2083-07-22,22,7,2083
23215,2083-07-23,23,7,2083
23216,2083-07-24,24,7,2083
23217,2083-07-25,25,7,2083
23218,2083-07-26,26,7,2083
23219,2083-07-27,27,7,2083
23220,2083-07-28,28,7,2083
23221,2083-07-29,29,7,2083
23222,2083-07-30,30,7,2083
23223,2083-07-31,31,7,2083
23224,2083-08-01,1,8,2083
23225,2083-08-02,2,8,2083
23226,2083-08-03,3,8,2083
23227,2083-08-04,4,8,2083
23228,2083-08-05,5,8,2083
23229,2083-08-06,6,8,2083
23230,2083-08-07,7,8,2083
23231,2083-08-08,8,8,2083
23232,2083-08-09,9,8,2083
23233,2083-08-10,10,8,2083
23234,2083-08-11,11,8,2083
23235,2083-08-12,12,8,2083
23236,2083-08-13,13,8,2083
23237,2083-08-14,14,8,2083
23238,2083-08-15,15,8,2083
23239,2083-08-16,16,8,2083
23240,2083-08-17,17,8,2083
23241,2083-08-18,18,8,2083
23242,2083-08-19,19,8,2083
23243,2083-08-20,20,8,2083
23244,2083-08-21,21,8,2083
23245,2083-08-22,22,8,2083
23246,2083-08-23,23,8,2083
23247,2083-08-24,24,8,2083
23248,2083-08-25,25,8,2083
23249,2083-08-26,26,8,2083
23250,2083-08-27,27,8,2083
23251,2083-08-28,28,8,2083
23252,2083-08-29,29,8,2083
23253,2083-08-30,30,8,2083
23254,2083-08-31,31,8,2083
23255,2083-09-01,1,9,2083
23256,2083-09-02,2,9,2083
23257,2083-09-03,3,9,2083
23258,2083-09-04,4,9,2083
23259,2083-09-05,5,9,2083
23260,2083-09-06,6,9,2083
23261,2083-09-07,7,9,2083
23262,2083-09-08,8,9,2083
23263,2083-09-09,9,9,2083
23264,2083-09-10,10,9,2083
23265,2083-09-11,11,9,2083
23266,2083-09-12,12,9,2083
23267,2083-09-13,13,9,2083
23268,2083-09-14,14,9,2083
23269,2083-09-15,15,9,2083
23270,2083-09-16,16,9,2083
23271,2083-09-17,17,9,2083
23272,2083-09-18,18,9,2083
23273,2083-09-19,19,9,2083
23274,2083-09-20,20,9,2083
23275,2083-09-21,21,9,2083
23276,2083-09-22,22,9,2083
23277,2083-09-23,23,9,2083
23278,2083-09-24,24,9,2083
23279,2083-09-25,25,9,2083
23280,2083-09-26,26,9,2083
23281,2083-09-27,27,9,2083
23282,2083-09-28,28,9,2083
23283,2083-09-29,29,9,2083
23284,2083-09-30,30,9,2083
23285,2083-10-01,1,10,2083
23286,2083-10-02,2,10,2083
23287,2083-10-03,3,10,2083
23288,2083-10-04,4,10,2083
23289,2083-10-05,5,10,2083
23290,2083-10-06,6,10,2083
23291,2083-10-07,7,10,2083
23292,2083-10-08,8,10,2083
23293,2083-10-09,9,10,2083
23294,2083-10-10,10,10,2083
23295,2083-10-11,11,10,2083
23296,2083-10-12,12,10,2083
23297,2083-10-13,13,10,2083
23298,2083-10-14,14,10,2083
23299,2083-10-15,15,10,2083
23300,2083-10-16,16,10,2083
23301,2083-10-17,17,10,2083
23302,2083-10-18,18,10,2083
23303,2083-10-19,19,10,2083
23304,2083-10-20,20,10,2083
23305,2083-10-21,21,10,2083
23306,2083-10-22,22,10,2083
23307,2083-10-23,23,10,2083
23308,2083-10-24,24,10,2083
23309,2083-10-25,25,10,2083
23310,2083-10-26,26,10,2083
23311,2083-10-27,27,10,2083
23312,2083-10-28,28,10,2083
23313,2083-10-29,29,10,2083
23314,2083-10-30,30,10,2083
23315,2083-10-31,31,10,2083
23316,2083-11-01,1,11,2083
23317,2083-11-02,2,11,2083
23318,2083-11-03,3,11,2083
23319,2083-11-04,4,11,2083
23320,2083-11-05,5,11,2083
23321,2083-11-06,6,11,2083
23322,2083-11-07,7,11,2083
23323,2083-11-08,8,11,2083
23324,2083-11-09,9,11,2083
23325,2083-11-10,10,11,2083
23326,2083-11-11,11,11,2083
23327,2083-11-12,12,11,2083
23328,2083-11-13,13,11,2083
23329,2083-11-14,14,11,2083
23330,2083-11-15,15,11,2083
23331,2083-11-16,16,11,2083
23332,2083-11-17,17,11,2083
23333,2083-11-18,18,11,2083
23334,2083-11-19,19,11,2083
23335,2083-11-20,20,11,2083
23336,2083-11-21,21,11,2083
23337,2083-11-22,22,11,2083
23338,2083-11-23,23,11,2083
23339,2083-11-24,24,11,2083
23340,2083-11-25,25,11,2083
23341,2083-11-26,26,11,2083
23342,2083-11-27,27,11,2083
23343,2083-11-28,28,11,2083
23344,2083-11-29,29,11,2083
23345,2083-11-30,30,11,2083
23346,2083-12-01,1,12,2083
23347,2083-12-02,2,12,2083
23348,2083-12-03,3,12,2083
23349,2083-12-04,4,12,2083
23350,2083-12-05,5,12,2083
23351,2083-12-06,6,12,2083
23352,2083-12-07,7,12,2083
23353,2083-12-08,8,12,2083
23354,2083-12-09,9,12,2083
23355,2083-12-10,10,12,2083
23356,2083-12-11,11,12,2083
23357,2083-12-12,12,12,2083
23358,2083-12-13,13,12,2083
23359,2083-12-14,14,12,2083
23360,2083-12-15,15,12,2083
23361,2083-12-16,16,12,2083
23362,2083-12-17,17,12,2083
23363,2083-12-18,18,12,2083
23364,2083-12-19,19,12,2083
23365,2083-12-20,20,12,2083
23366,2083-12-21,21,12,2083
23367,2083-12-22,22,12,2083
23368,2083-12-23,23,12,2083
23369,2083-12-24,24,12,2083
23370,2083-12-25,25,12,2083
23371,2083-12-26,26,12,2083
23372,2083-12-27,27,12,2083
23373,2083-12-28,28,12,2083
23374,2083-12-29,29,12,2083
23375,2083-12-30,30,12,2083
23376,2083-12-31,31,12,2083
23377,2084-01-01,1,1,2084
23378,2084-01-02,2,1,2084
23379,2084-01-03,3,1,2084
23380,2084-01-04,4,1,2084
23381,2084-01-05,5,1,2084
23382,2084-01-06,6,1,2084
23383,2084-01-07,7,1,2084
23384,2084-01-08,8,1,2084
23385,2084-01-09,9,1,2084
23386,2084-01-10,10,1,2084
23387,2084-01-11,11,1,2084
23388,2084-01-12,12,1,2084
23389,2084-01-13,13,1,2084
23390,2084-01-14,14,1,2084
23391,2084-01-15,15,1,2084
23392,2084-01-16,16,1,2084
23393,2084-01-17,17,1,2084
23394,2084-01-18,18,1,2084
23395,2084-01-19,19,1,2084
23396,2084-01-20,20,1,2084
23397,2084-01-21,21,1,2084
23398,2084-01-22,22,1,2084
23399,2084-01-23,23,1,2084
23400,2084-01-24,24,1,2084
23401,2084-01-25,25,1,2084
23402,2084-01-26,26,1,2084
23403,2084-01-27,27,1,2084
23404,2084-01-28,28,1,2084
23405,2084-01-29,29,1,2084
23406,2084-01-30,30,1,2084
23407,2084-01-31,31,1,2084
23408,2084-02-01,1,2,2084
23409,2084-02-02,2,2,2084
23410,2084-02-03,3,2,2084
23411,2084-02-04,4,2,2084
23412,2084-02-05,5,2,2084
23413,2084-02-06,6,2,2084
23414,2084-02-07,7,2,2084
23415,2084-02-08,8,2,2084
23416,2084-02-09,9,2,2084
23417,2084-02-10,10,2,2084
23418,2084-02-11,11,2,2084
23419,2084-02-12,12,2,2084
23420,2084-02-13,13,2,2084
23421,2084-02-14,14,2,2084
23422,2084-02-15,15,2,2084
23423,2084-02-16,16,2,2084
23424,2084-02-17,17,2,2084
23425,2084-02-18,18,2,2084
23426,2084-02-19,19,2,2084
23427,2084-02-20,20,2,2084
23428,2084-02-21,21,2,2084
23429,2084-02-22,22,2,2084
23430,2084-02-23,23,2,2084
23431,2084-02-24,24,2,2084
23432,2084-02-25,25,2,2084
23433,2084-02-26,26,2,2084
23434,2084-02-27,27,2,2084
23435,2084-02-28,28,2,2084
23436,2084-02-29,29,2,2084
23437,2084-03-01,1,3,2084
23438,2084-03-02,2,3,2084
23439,2084-03-03,3,3,2084
23440,2084-03-04,4,3,2084
23441,2084-03-05,5,3,2084
23442,2084-03-06,6,3,2084
23443,2084-03-07,7,3,2084
23444,2084-03-08,8,3,2084
23445,2084-03-09,9,3,2084
23446,2084-03-10,10,3,2084
23447,2084-03-11,11,3,2084
23448,2084-03-12,12,3,2084
23449,2084-03-13,13,3,2084
23450,2084-03-14,14,3,2084
23451,2084-03-15,15,3,2084
23452,2084-03-16,16,3,2084
23453,2084-03-17,17,3,2084
23454,2084-03-18,18,3,2084
23455,2084-03-19,19,3,2084
23456,2084-03-20,20,3,2084
23457,2084-03-21,21,3,2084
23458,2084-03-22,22,3,2084
23459,2084-03-23,23,3,2084
23460,2084-03-24,24,3,2084
23461,2084-03-25,25,3,2084
23462,2084-03-26,26,3,2084
23463,2084-03-27,27,3,2084
23464,2084-03-28,28,3,2084
23465,2084-03-29,29,3,2084
